Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,HoursWorkedPerDay,IncomePerJobLevel,TotalIncomeOverYears,PromotionToYearsRatio,AvgTenurePerJobRole,AvgSatisfaction,WorkLifeSatisfaction,StartedAtCompany,ProportionCareerAtCompany
43.0,No,Travel_Frequently,1082.0,Research & Development,27.0,3,Life Sciences,3,Female,83,3,3,Manufacturing Director,1,Married,10820,11535,8,No,11,3,3,2,18,1,3,8,7,0,1,13.036144578313252,3606.6666666666665,1038720,0.0,7.720833333333333,2.333333333333333,2.333333333333333,0,0.4210526315789473
40.0,No,Travel_Rarely,1308.0,Research & Development,14.0,3,Medical,3,Male,44,2,5,Research Director,3,Single,19626,17544,1,No,14,3,1,1,21,2,4,20,7,4,9,24.0,3925.2,4710240,0.1904761904761904,11.330985915492958,2.333333333333333,3.333333333333333,0,0.9090909090909092
21.0,No,Travel_Rarely,984.0,Research & Development,1.0,1,Technical Degree,4,Female,70,2,1,Research Scientist,2,Single,2070,25326,1,Yes,11,3,3,1,2,6,4,2,2,2,2,14.057142857142855,2070.0,49680,0.6666666666666666,5.142292490118577,3.0,3.333333333333333,1,0.6666666666666666
39.0,No,Non-Travel,439.0,Research & Development,9.0,3,Life Sciences,3,Male,70,3,2,Laboratory Technician,2,Single,6782,8770,9,No,15,3,3,1,9,2,2,5,4,0,3,6.271428571428571,3391.0,406920,0.0,4.938356164383562,2.6666666666666665,2.333333333333333,0,0.5
36.0,No,Non-Travel,217.0,Research & Development,18.0,4,Life Sciences,1,Male,78,3,2,Manufacturing Director,4,Single,7779,23238,2,No,20,4,1,1,18,0,3,11,9,0,9,2.782051282051282,3889.5,1026828,0.0,7.720833333333333,2.0,2.6666666666666665,0,0.5789473684210527
31.0,No,Travel_Frequently,793.0,Sales,20.0,3,Life Sciences,3,Male,67,4,1,Sales Representative,4,Married,2791,21981,1,No,12,3,1,2,3,4,3,2,2,2,2,11.835820895522389,2791.0,66984,0.6666666666666666,2.8456375838926173,2.6666666666666665,3.333333333333333,0,0.5
28.0,No,Travel_Rarely,1451.0,Research & Development,2.0,1,Life Sciences,1,Male,67,2,1,Research Scientist,2,Married,3201,19911,1,No,17,3,1,1,6,2,1,5,3,0,4,21.65671641791045,3201.0,192060,0.0,5.142292490118577,1.3333333333333333,1.3333333333333333,0,0.7142857142857143
35.0,No,Travel_Frequently,1182.0,Sales,11.0,2,Marketing,4,Male,54,3,2,Sales Executive,4,Divorced,4968,18500,1,No,11,3,4,2,5,3,3,5,2,0,2,21.88888888888889,2484.0,298080,0.0,7.493554327808471,4.0,3.6666666666666665,1,0.8333333333333334
49.0,No,Travel_Rarely,174.0,Sales,8.0,4,Technical Degree,4,Male,56,2,4,Sales Executive,2,Married,13120,11879,6,No,17,3,2,2,22,3,3,9,8,2,3,3.107142857142857,3280.0,1416960,0.2,7.493554327808471,2.6666666666666665,3.0,0,0.391304347826087
34.0,No,Travel_Frequently,1003.0,Research & Development,2.0,2,Life Sciences,4,Male,95,3,2,Manufacturing Director,3,Single,4033,15834,2,No,11,3,4,1,5,3,2,3,2,0,2,10.557894736842105,2016.5,145188,0.0,7.720833333333333,3.6666666666666665,3.0,0,0.5
29.0,No,Travel_Frequently,490.0,Research & Development,10.0,3,Life Sciences,4,Female,61,3,1,Research Scientist,2,Divorced,3291,17940,1,No,14,3,4,3,8,2,2,7,5,1,1,8.032786885245901,3291.0,276444,0.125,5.142292490118577,3.333333333333333,2.6666666666666665,0,0.7777777777777778
42.0,No,Travel_Rarely,188.0,Research & Development,29.0,3,Medical,2,Male,56,1,2,Laboratory Technician,4,Single,4272,9558,4,No,19,3,1,1,16,3,3,1,0,0,0,3.357142857142857,2136.0,51264,0.0,4.938356164383562,2.333333333333333,3.0,0,0.0588235294117647
29.0,No,Travel_Rarely,718.0,Research & Development,8.0,1,Medical,2,Male,79,2,2,Manufacturing Director,4,Married,5056,17689,1,Yes,15,3,3,2,10,2,2,10,7,1,2,9.08860759493671,2528.0,606720,0.0909090909090909,7.720833333333333,3.0,2.6666666666666665,1,0.9090909090909092
38.0,No,Travel_Rarely,433.0,Human Resources,1.0,3,Human Resources,3,Male,37,4,1,Human Resources,3,Married,2844,6004,1,No,13,3,4,2,7,2,4,7,6,5,0,11.702702702702704,2844.0,238896,0.625,5.3023255813953485,3.333333333333333,3.333333333333333,1,0.875
28.0,No,Travel_Frequently,773.0,Research & Development,6.0,3,Life Sciences,3,Male,39,2,1,Research Scientist,3,Divorced,2703,22088,1,Yes,14,3,4,2,3,2,3,3,1,0,2,19.82051282051282,2703.0,97308,0.0,5.142292490118577,3.333333333333333,3.0,1,0.75
41.0,No,Travel_Rarely,167.0,Research & Development,12.0,4,Life Sciences,2,Male,46,3,1,Laboratory Technician,4,Married,4766,9051,3,Yes,11,3,1,2,6,4,3,1,0,0,0,3.630434782608696,4766.0,57192,0.0,4.938356164383562,2.333333333333333,3.0,0,0.1428571428571428
37.0,No,Travel_Rarely,367.0,Research & Development,25.0,2,Medical,3,Female,52,2,2,Healthcare Representative,4,Divorced,5731,17171,7,No,13,3,3,3,9,2,3,6,2,1,3,7.057692307692308,2865.5,412632,0.1428571428571428,8.186363636363636,3.333333333333333,3.333333333333333,0,0.6
27.0,No,Travel_Rarely,199.0,Research & Development,6.0,3,Life Sciences,4,Male,55,2,1,Research Scientist,3,Married,2539,7950,1,No,13,3,3,2,4,0,3,4,2,2,2,3.618181818181818,2539.0,121872,0.4,5.142292490118577,3.333333333333333,3.333333333333333,1,0.8
34.0,No,Travel_Rarely,1400.0,Sales,9.0,1,Life Sciences,2,Female,70,3,2,Sales Executive,3,Married,5714,5829,1,No,20,4,1,1,6,3,2,6,5,1,3,20.0,2857.0,411408,0.1428571428571428,7.493554327808471,2.0,2.333333333333333,1,0.8571428571428571
35.0,No,Travel_Rarely,528.0,Human Resources,8.0,4,Technical Degree,3,Male,100,3,1,Human Resources,3,Single,4323,7108,1,No,17,3,2,1,6,2,1,5,4,1,4,5.28,4323.0,259380,0.1666666666666666,5.3023255813953485,2.6666666666666665,2.333333333333333,0,0.7142857142857143
40.0,No,Travel_Frequently,593.0,Research & Development,9.0,4,Medical,2,Female,88,3,3,Research Director,3,Single,13499,13782,9,No,17,3,3,1,20,3,2,18,7,2,13,6.738636363636363,4499.666666666667,2915784,0.1052631578947368,11.330985915492958,2.6666666666666665,2.333333333333333,0,0.8571428571428571
42.0,No,Travel_Rarely,647.0,Sales,4.0,4,Marketing,2,Male,45,3,2,Sales Executive,1,Single,5155,2253,7,No,13,3,4,1,9,3,4,6,4,1,5,14.377777777777778,2577.5,371160,0.1428571428571428,7.493554327808471,2.333333333333333,2.333333333333333,0,0.6
35.0,No,Travel_Rarely,982.0,Research & Development,1.0,4,Medical,4,Male,58,2,1,Laboratory Technician,3,Married,2258,16340,6,No,12,3,2,2,10,2,3,8,0,1,7,16.93103448275862,2258.0,216768,0.1111111111111111,4.938356164383562,3.0,3.333333333333333,0,0.7272727272727273
24.0,No,Travel_Rarely,477.0,Research & Development,24.0,3,Medical,4,Male,49,3,1,Laboratory Technician,2,Single,3597,6409,8,No,22,4,4,1,6,2,3,4,3,1,2,9.73469387755102,3597.0,172656,0.2,4.938356164383562,3.333333333333333,3.0,0,0.5714285714285714
26.0,No,Travel_Rarely,1384.0,Research & Development,3.0,4,Medical,1,Male,82,4,1,Laboratory Technician,4,Married,4420,13421,1,No,22,4,2,2,8,2,3,8,7,0,7,16.878048780487806,4420.0,424320,0.0,4.938356164383562,2.333333333333333,2.6666666666666665,1,0.8888888888888888
30.0,No,Travel_Rarely,852.0,Sales,10.0,3,Marketing,3,Male,72,2,2,Sales Executive,3,Married,6578,2706,1,No,18,3,1,2,10,3,3,10,3,1,4,11.833333333333334,3289.0,789360,0.0909090909090909,7.493554327808471,2.333333333333333,3.0,1,0.9090909090909092
40.0,No,Travel_Frequently,902.0,Research & Development,26.0,2,Medical,3,Female,92,2,2,Research Scientist,4,Married,4422,21203,3,Yes,13,3,4,2,16,3,1,1,1,0,0,9.804347826086955,2211.0,53064,0.0,5.142292490118577,3.6666666666666665,2.6666666666666665,0,0.0588235294117647
35.0,No,Travel_Rarely,819.0,Research & Development,2.0,3,Life Sciences,3,Male,44,2,3,Manufacturing Director,2,Divorced,10274,19588,2,No,18,3,2,2,15,2,4,7,7,6,4,18.613636363636363,3424.6666666666665,863016,0.75,7.720833333333333,2.333333333333333,3.0,0,0.4375
34.0,No,Travel_Frequently,669.0,Research & Development,1.0,3,Medical,4,Male,97,2,2,Healthcare Representative,1,Single,5343,25755,1,No,20,4,3,1,14,3,3,13,9,4,9,6.896907216494846,2671.5,833508,0.2857142857142857,8.186363636363636,2.6666666666666665,2.6666666666666665,0,0.8666666666666667
35.0,No,Travel_Frequently,636.0,Research & Development,4.0,4,Other,4,Male,47,2,1,Laboratory Technician,4,Married,2376,26537,1,No,13,3,2,2,2,2,4,2,2,2,2,13.53191489361702,2376.0,57024,0.6666666666666666,4.938356164383562,3.333333333333333,4.0,1,0.6666666666666666
32.0,No,Non-Travel,862.0,Sales,2.0,1,Life Sciences,3,Female,76,3,1,Sales Representative,1,Divorced,2827,14947,1,No,12,3,3,4,1,3,3,1,0,0,0,11.342105263157896,2827.0,33924,0.0,2.8456375838926173,2.333333333333333,2.333333333333333,1,0.5
56.0,No,Travel_Rarely,718.0,Research & Development,4.0,4,Technical Degree,4,Female,92,3,5,Manager,1,Divorced,19943,18575,4,No,13,3,4,2,28,2,3,5,2,4,2,7.804347826086956,3988.6,1196580,0.6666666666666666,14.108571428571429,3.0,2.6666666666666665,0,0.1724137931034483
29.0,No,Travel_Rarely,1401.0,Research & Development,6.0,1,Medical,2,Female,54,3,1,Laboratory Technician,4,Married,3131,26342,1,No,13,3,1,2,10,5,3,10,8,0,8,24.0,3131.0,375720,0.0,4.938356164383562,2.333333333333333,3.0,1,0.9090909090909092
19.0,No,Travel_Rarely,645.0,Research & Development,9.0,2,Life Sciences,3,Male,54,3,1,Research Scientist,1,Single,2552,7172,1,No,25,4,3,1,1,4,3,1,1,0,0,11.944444444444445,2552.0,30624,0.0,5.142292490118577,2.333333333333333,2.333333333333333,1,0.5
45.0,No,Travel_Rarely,1457.0,Research & Development,7.0,3,Medical,1,Female,83,3,1,Research Scientist,3,Married,4477,20100,4,Yes,19,3,3,2,7,2,2,3,2,0,2,17.55421686746988,4477.0,161172,0.0,5.142292490118577,2.333333333333333,2.0,0,0.375
37.0,No,Travel_Rarely,977.0,Research & Development,1.0,3,Life Sciences,4,Female,56,2,2,Manufacturing Director,4,Married,6474,9961,1,No,13,3,2,2,14,2,2,14,8,3,11,17.446428571428573,3237.0,1087632,0.2,7.720833333333333,3.333333333333333,3.333333333333333,1,0.9333333333333332
20.0,No,Travel_Rarely,805.0,Research & Development,3.0,3,Life Sciences,1,Male,87,2,1,Laboratory Technician,3,Single,3033,12828,1,No,12,3,1,1,2,2,2,2,2,1,2,9.25287356321839,3033.0,72792,0.3333333333333333,4.938356164383562,1.6666666666666667,2.0,1,0.6666666666666666
53.0,No,Travel_Rarely,1223.0,Research & Development,7.0,2,Medical,4,Female,50,3,5,Manager,3,Divorced,18606,18640,3,No,18,3,2,2,26,6,3,7,7,4,7,24.0,3721.2,1562904,0.5,14.108571428571429,3.0,3.333333333333333,0,0.2592592592592592
29.0,No,Travel_Rarely,942.0,Research & Development,15.0,1,Life Sciences,2,Female,69,1,1,Research Scientist,4,Married,2168,26933,1,Yes,18,3,1,2,6,2,2,5,4,1,3,13.652173913043478,2168.0,130080,0.1666666666666666,5.142292490118577,2.333333333333333,2.6666666666666665,0,0.7142857142857143
46.0,No,Travel_Rarely,1402.0,Sales,2.0,3,Marketing,3,Female,69,3,4,Manager,1,Married,17048,24097,8,No,23,4,1,1,28,2,3,26,15,15,9,20.318840579710145,4262.0,5318976,0.5555555555555556,14.108571428571429,1.6666666666666667,2.333333333333333,0,0.896551724137931
44.0,No,Non-Travel,111.0,Research & Development,17.0,3,Life Sciences,4,Male,74,1,1,Research Scientist,3,Single,2290,4279,2,No,13,3,4,1,6,3,3,0,0,0,0,1.5,2290.0,0,0.0,5.142292490118577,3.6666666666666665,3.333333333333333,0,0.0
33.0,No,Travel_Rarely,147.0,Human Resources,2.0,3,Human Resources,2,Male,99,3,1,Human Resources,3,Married,3600,8429,1,No,13,3,4,2,5,2,3,5,4,1,4,1.4848484848484849,3600.0,216000,0.1666666666666666,5.3023255813953485,3.0,2.6666666666666665,1,0.8333333333333334
30.0,No,Travel_Rarely,1329.0,Sales,29.0,4,Life Sciences,3,Male,61,3,2,Sales Executive,1,Divorced,4115,13192,8,No,19,3,3,4,8,3,3,4,3,0,3,21.78688524590164,2057.5,197520,0.0,7.493554327808471,2.333333333333333,2.333333333333333,0,0.4444444444444444
40.0,No,Travel_Frequently,1184.0,Sales,2.0,4,Medical,2,Male,62,3,2,Sales Executive,2,Married,4327,25440,5,No,12,3,4,4,5,2,3,0,0,0,0,19.096774193548388,2163.5,0,0.0,7.493554327808471,2.6666666666666665,2.333333333333333,0,0.0
50.0,No,Travel_Frequently,1421.0,Research & Development,2.0,3,Medical,4,Female,30,3,4,Manager,1,Married,17856,9490,2,No,22,4,3,2,32,3,3,2,2,2,2,24.0,4464.0,428544,0.6666666666666666,14.108571428571429,2.6666666666666665,2.6666666666666665,0,0.0606060606060606
28.0,No,Travel_Rarely,1179.0,Research & Development,19.0,4,Medical,4,Male,78,2,1,Laboratory Technician,1,Married,3196,12449,1,No,12,3,3,4,6,2,3,6,5,3,3,15.115384615384617,3196.0,230112,0.4285714285714285,4.938356164383562,2.6666666666666665,2.6666666666666665,1,0.8571428571428571
46.0,No,Travel_Rarely,1450.0,Research & Development,15.0,2,Life Sciences,4,Male,52,3,5,Research Director,2,Married,19081,10849,5,No,11,3,1,2,25,2,3,4,2,0,3,24.0,3816.2,915888,0.0,11.330985915492958,2.333333333333333,3.0,0,0.1538461538461538
35.0,No,Travel_Rarely,1361.0,Sales,17.0,4,Life Sciences,3,Male,94,3,2,Sales Executive,1,Married,8966,21026,3,Yes,15,3,4,4,15,2,3,7,7,1,7,14.47872340425532,4483.0,753144,0.125,7.493554327808471,2.6666666666666665,2.333333333333333,0,0.4375
33.0,No,Travel_Frequently,1146.0,Sales,25.0,3,Medical,2,Female,82,3,2,Sales Executive,3,Married,4539,4905,1,No,12,3,1,2,10,3,2,10,7,0,1,13.975609756097562,2269.5,544680,0.0,7.493554327808471,2.0,2.333333333333333,1,0.9090909090909092
36.0,No,Travel_Rarely,917.0,Research & Development,6.0,4,Life Sciences,3,Male,60,1,1,Laboratory Technician,3,Divorced,2741,6865,1,No,14,3,3,2,7,4,3,7,7,1,7,15.283333333333331,2741.0,230244,0.125,4.938356164383562,3.0,3.0,1,0.875
30.0,No,Travel_Rarely,853.0,Research & Development,7.0,4,Life Sciences,3,Male,49,3,2,Laboratory Technician,3,Divorced,3491,11309,1,No,13,3,1,4,10,4,2,10,7,8,9,17.408163265306122,1745.5,418920,0.7272727272727273,4.938356164383562,2.333333333333333,2.6666666666666665,1,0.9090909090909092
44.0,No,Travel_Rarely,200.0,Research & Development,29.0,4,Other,4,Male,32,3,2,Research Scientist,4,Single,4541,7744,1,No,25,4,2,1,20,3,3,20,11,13,17,6.25,2270.5,1089840,0.6190476190476191,5.142292490118577,3.333333333333333,3.6666666666666665,1,0.9523809523809524
20.0,No,Travel_Rarely,654.0,Sales,21.0,3,Marketing,3,Male,43,4,1,Sales Representative,4,Single,2678,5050,1,No,17,3,4,1,2,2,3,2,1,2,2,15.209302325581396,2678.0,64272,0.6666666666666666,2.8456375838926173,3.6666666666666665,3.333333333333333,1,0.6666666666666666
46.0,No,Travel_Rarely,150.0,Research & Development,2.0,4,Technical Degree,4,Male,60,3,2,Manufacturing Director,4,Divorced,7379,17433,2,No,11,3,3,2,12,3,2,6,3,1,4,2.5,3689.5,531288,0.1428571428571428,7.720833333333333,3.6666666666666665,3.333333333333333,0,0.4615384615384615
42.0,No,Non-Travel,179.0,Human Resources,2.0,5,Medical,4,Male,79,4,2,Human Resources,1,Married,6272,12858,7,No,16,3,1,2,10,3,4,4,3,0,3,2.2658227848101267,3136.0,301056,0.0,5.3023255813953485,2.0,3.0,0,0.3636363636363636
60.0,No,Travel_Rarely,696.0,Sales,7.0,4,Marketing,2,Male,52,4,2,Sales Executive,4,Divorced,5220,10893,1,Yes,18,3,2,2,12,3,3,11,7,1,9,13.384615384615383,2610.0,689040,0.0833333333333333,7.493554327808471,2.6666666666666665,3.0,0,0.8461538461538461
32.0,No,Travel_Frequently,116.0,Research & Development,13.0,3,Other,3,Female,77,2,1,Laboratory Technician,2,Married,2743,7331,1,No,20,4,3,2,2,2,3,2,2,2,2,1.5064935064935066,2743.0,65832,0.6666666666666666,4.938356164383562,2.6666666666666665,2.6666666666666665,1,0.6666666666666666
32.0,No,Travel_Frequently,1316.0,Research & Development,2.0,2,Life Sciences,4,Female,38,3,2,Research Scientist,3,Single,4998,2338,4,Yes,14,3,4,1,10,2,3,8,7,0,7,24.0,2499.0,479808,0.0,5.142292490118577,3.6666666666666665,3.333333333333333,0,0.7272727272727273
36.0,No,Travel_Rarely,363.0,Research & Development,1.0,3,Technical Degree,3,Female,77,1,3,Manufacturing Director,1,Divorced,10252,4235,2,Yes,21,4,3,2,17,2,3,7,7,7,7,4.714285714285714,3417.333333333333,861168,0.875,7.720833333333333,2.333333333333333,2.333333333333333,0,0.3888888888888889
33.0,No,Travel_Rarely,117.0,Research & Development,9.0,3,Medical,1,Male,60,3,1,Research Scientist,4,Married,2781,6311,1,No,13,3,2,2,15,5,3,14,10,4,10,1.95,2781.0,467208,0.2666666666666666,5.142292490118577,2.333333333333333,2.6666666666666665,0,0.875
40.0,No,Travel_Rarely,107.0,Sales,10.0,3,Technical Degree,2,Female,84,2,2,Sales Executive,2,Divorced,6852,11591,7,No,12,3,2,2,7,2,4,5,1,1,3,1.2738095238095235,3426.0,411120,0.1666666666666666,7.493554327808471,2.0,2.6666666666666665,0,0.625
25.0,No,Travel_Rarely,1356.0,Sales,10.0,4,Life Sciences,3,Male,57,3,2,Sales Executive,4,Single,4950,20623,1,No,14,3,2,1,5,4,3,4,3,1,1,23.789473684210527,2475.0,237600,0.2,7.493554327808471,3.0,3.333333333333333,0,0.6666666666666666
30.0,No,Travel_Rarely,1465.0,Research & Development,1.0,3,Medical,4,Male,63,3,1,Research Scientist,2,Married,3579,9369,1,Yes,21,4,1,2,12,2,3,11,9,5,7,23.253968253968253,3579.0,472428,0.4166666666666667,5.142292490118577,2.333333333333333,3.0,0,0.8461538461538461
42.0,No,Travel_Frequently,458.0,Research & Development,26.0,5,Medical,1,Female,60,3,3,Research Director,1,Married,13191,23281,3,Yes,17,3,3,1,20,6,3,1,0,0,0,7.633333333333334,4397.0,158292,0.0,11.330985915492958,1.6666666666666667,1.6666666666666667,0,0.0476190476190476
35.0,No,Non-Travel,1212.0,Sales,8.0,2,Marketing,3,Female,78,2,3,Sales Executive,4,Married,10377,13755,4,Yes,11,3,2,2,16,6,2,13,2,4,12,15.538461538461538,3459.0,1618812,0.2857142857142857,7.493554327808471,3.0,3.0,0,0.7647058823529411
27.0,No,Travel_Rarely,1103.0,Research & Development,14.0,3,Life Sciences,1,Male,42,3,1,Research Scientist,1,Married,2235,14377,1,Yes,14,3,4,3,9,3,2,9,7,6,8,24.0,2235.0,241380,0.6,5.142292490118577,2.0,1.3333333333333333,1,0.9
54.0,No,Travel_Frequently,966.0,Research & Development,1.0,4,Life Sciences,4,Female,53,3,3,Manufacturing Director,3,Divorced,10502,9659,7,No,17,3,1,2,33,2,1,5,4,1,4,18.22641509433962,3500.6666666666665,630120,0.1666666666666666,7.720833333333333,2.6666666666666665,2.6666666666666665,0,0.1470588235294117
44.0,No,Travel_Rarely,1117.0,Research & Development,2.0,1,Life Sciences,1,Female,72,4,1,Research Scientist,4,Married,2011,19982,1,No,13,3,4,2,10,5,3,10,5,7,7,15.51388888888889,2011.0,241320,0.6363636363636364,5.142292490118577,3.0,2.6666666666666665,1,0.9090909090909092
29.0,No,Travel_Rarely,1010.0,Research & Development,1.0,3,Life Sciences,1,Female,97,3,1,Research Scientist,4,Divorced,3760,5598,1,No,15,3,1,4,3,5,3,3,2,1,2,10.41237113402062,3760.0,135360,0.25,5.142292490118577,2.0,2.6666666666666665,1,0.75
54.0,No,Travel_Rarely,685.0,Research & Development,3.0,3,Life Sciences,4,Male,85,3,4,Research Director,4,Married,17779,23474,3,No,14,3,1,1,36,2,3,10,9,0,9,8.058823529411764,4444.75,2133480,0.0,11.330985915492958,3.0,3.6666666666666665,0,0.2702702702702703
31.0,No,Travel_Rarely,1332.0,Research & Development,11.0,2,Medical,3,Male,80,3,2,Healthcare Representative,1,Married,6833,17089,1,Yes,12,3,4,1,6,2,2,6,5,0,1,16.65,3416.5,491976,0.0,8.186363636363636,2.6666666666666665,2.0,1,0.8571428571428571
31.0,No,Travel_Rarely,1062.0,Research & Development,24.0,3,Medical,3,Female,96,2,2,Healthcare Representative,1,Single,6812,17198,1,No,19,3,2,1,10,2,3,10,9,1,8,11.0625,3406.0,817440,0.0909090909090909,8.186363636363636,2.0,2.333333333333333,1,0.9090909090909092
59.0,No,Travel_Rarely,326.0,Sales,3.0,3,Life Sciences,3,Female,48,2,2,Sales Executive,4,Single,5171,16490,5,No,17,3,4,1,13,2,3,6,1,0,5,6.791666666666667,2585.5,372312,0.0,7.493554327808471,3.6666666666666665,3.333333333333333,0,0.4285714285714285
43.0,No,Travel_Rarely,920.0,Research & Development,3.0,3,Life Sciences,3,Male,96,1,5,Research Director,4,Married,19740,18625,3,No,14,3,2,2,25,2,3,8,7,0,7,9.583333333333334,3948.0,1895040,0.0,11.330985915492958,3.0,3.333333333333333,0,0.3076923076923077
49.0,No,Travel_Rarely,1098.0,Research & Development,4.0,2,Medical,1,Male,85,2,5,Manager,3,Married,18711,12124,2,No,13,3,3,2,23,2,4,1,0,0,0,12.91764705882353,3742.2,224532,0.0,14.108571428571429,2.333333333333333,2.6666666666666665,0,0.0416666666666666
36.0,No,Travel_Frequently,469.0,Research & Development,3.0,3,Technical Degree,3,Male,46,3,1,Research Scientist,2,Married,3692,9256,1,No,12,3,3,1,12,2,2,11,10,0,7,10.195652173913045,3692.0,487344,0.0,5.142292490118577,2.6666666666666665,2.333333333333333,0,0.8461538461538461
48.0,No,Travel_Rarely,969.0,Research & Development,2.0,2,Technical Degree,4,Male,76,4,1,Laboratory Technician,2,Single,2559,16620,5,No,11,3,3,1,7,4,2,1,0,0,0,12.75,2559.0,30708,0.0,4.938356164383562,3.0,2.6666666666666665,0,0.125
27.0,No,Travel_Rarely,1167.0,Research & Development,4.0,2,Life Sciences,1,Male,76,3,1,Research Scientist,3,Divorced,2517,3208,1,No,11,3,2,4,5,2,3,5,3,0,3,15.355263157894736,2517.0,151020,0.0,5.142292490118577,2.0,2.333333333333333,1,0.8333333333333334
29.0,No,Travel_Rarely,1329.0,Research & Development,7.0,3,Life Sciences,3,Male,82,3,2,Healthcare Representative,4,Divorced,6623,4204,1,Yes,11,3,2,3,6,2,3,6,0,1,0,16.20731707317073,3311.5,476856,0.1428571428571428,8.186363636363636,3.0,3.333333333333333,1,0.8571428571428571
48.0,No,Travel_Rarely,715.0,Research & Development,1.0,3,Life Sciences,4,Male,76,2,5,Research Director,4,Single,18265,8733,6,No,12,3,3,1,25,3,4,1,0,0,0,9.407894736842104,3653.0,219180,0.0,11.330985915492958,3.6666666666666665,4.0,0,0.0384615384615384
29.0,No,Travel_Rarely,694.0,Research & Development,1.0,3,Life Sciences,4,Female,87,2,4,Research Director,4,Divorced,16124,3423,3,No,14,3,2,3,9,2,2,7,7,1,7,7.977011494252873,4031.0,1354416,0.125,11.330985915492958,3.333333333333333,3.333333333333333,0,0.7
34.0,No,Travel_Rarely,1320.0,Research & Development,20.0,3,Technical Degree,3,Female,89,4,1,Research Scientist,3,Married,2585,21643,1,No,17,3,4,1,2,5,2,1,0,0,0,14.831460674157304,2585.0,31020,0.0,5.142292490118577,3.333333333333333,2.6666666666666665,0,0.3333333333333333
44.0,No,Travel_Rarely,1099.0,Sales,5.0,3,Marketing,2,Male,88,3,5,Manager,2,Married,18213,8751,7,No,11,3,3,2,26,5,3,22,9,3,10,12.488636363636363,3642.6,4808232,0.1304347826086956,14.108571428571429,2.333333333333333,2.333333333333333,0,0.8148148148148148
33.0,No,Travel_Rarely,536.0,Sales,10.0,5,Marketing,4,Male,82,4,3,Sales Executive,3,Divorced,8380,21708,1,Yes,14,3,4,3,10,3,3,9,8,0,8,6.536585365853658,2793.333333333333,905040,0.0,7.493554327808471,3.6666666666666665,3.333333333333333,0,0.8181818181818182
19.0,No,Travel_Rarely,265.0,Research & Development,25.0,3,Life Sciences,2,Female,57,4,1,Research Scientist,4,Single,2994,21221,1,Yes,12,3,4,1,1,2,3,1,0,0,1,4.649122807017544,2994.0,35928,0.0,5.142292490118577,3.333333333333333,3.0,1,0.5
23.0,No,Travel_Rarely,373.0,Research & Development,1.0,2,Life Sciences,4,Male,47,3,1,Research Scientist,3,Married,1223,16901,1,No,22,4,4,2,1,2,3,1,0,0,1,7.936170212765957,1223.0,14676,0.0,5.142292490118577,3.6666666666666665,3.333333333333333,1,0.5
26.0,No,Travel_Rarely,583.0,Research & Development,4.0,2,Life Sciences,3,Male,53,3,1,Research Scientist,4,Single,2875,9973,1,Yes,20,4,2,1,8,2,2,8,5,2,2,11.0,2875.0,276000,0.2222222222222222,5.142292490118577,3.0,3.0,1,0.8888888888888888
55.0,No,Non-Travel,177.0,Research & Development,8.0,1,Medical,4,Male,37,2,4,Healthcare Representative,2,Divorced,13577,25592,1,Yes,15,3,4,2,34,3,3,33,9,15,0,4.783783783783784,3394.25,5376492,0.4411764705882353,8.186363636363636,3.333333333333333,3.0,0,0.9428571428571428
46.0,No,Travel_Rarely,168.0,Sales,4.0,2,Marketing,4,Female,33,2,5,Manager,2,Married,18789,9946,2,No,14,3,3,2,26,2,3,11,4,0,8,5.090909090909091,3757.8,2480148,0.0,14.108571428571429,3.0,3.0,0,0.4074074074074074
34.0,No,Travel_Rarely,131.0,Sales,2.0,3,Marketing,3,Female,86,3,2,Sales Executive,1,Single,4538,6039,1,Yes,12,3,4,1,4,3,3,3,2,0,2,1.5232558139534884,2269.0,163368,0.0,7.493554327808471,2.6666666666666665,2.333333333333333,0,0.6
51.0,No,Travel_Frequently,237.0,Sales,9.0,3,Life Sciences,4,Male,83,3,5,Manager,2,Divorced,19847,19196,4,Yes,24,4,1,2,31,5,2,29,10,11,10,2.855421686746988,3969.4,6906756,0.3666666666666666,14.108571428571429,2.333333333333333,2.6666666666666665,0,0.90625
59.0,No,Travel_Rarely,1429.0,Research & Development,18.0,4,Medical,4,Male,67,3,3,Manufacturing Director,4,Single,10512,20002,6,No,12,3,4,1,25,6,2,9,7,5,4,21.328358208955223,3504.0,1135296,0.5,7.720833333333333,4.0,3.333333333333333,0,0.3461538461538461
34.0,No,Travel_Frequently,135.0,Research & Development,19.0,3,Medical,3,Female,46,3,2,Laboratory Technician,2,Divorced,4444,22534,4,No,13,3,3,3,15,2,4,11,8,5,10,2.9347826086956523,2222.0,586608,0.4166666666666667,4.938356164383562,2.6666666666666665,3.0,0,0.6875
